aluno_id,nome_completo,genero,data_nascimento,curso_id,departamento,ano_matricula,estatuto,email_institucional,nacionalidade,regime
A01556,Gonçalo Ferreira,M,1998-07-11,MIEEC,DETI,2021,Desistência,a01556@ua.pt,Portugal,Ordinário
A01557,Marta Neves,M,1990-07-27,MEC,DETI,2024,Ativo,a01557@ua.pt,Portugal,Ordinário
A01558,Sofia Cardoso,M,1991-04-10,LT,DEGEIT,2020,Ativo,a01558@ua.pt,Portugal,Ordinário
A01559,Tiago Martins,M,1998-04-23,LPE,DEP,2020,Ativo,a01559@ua.pt,Portugal,Ordinário
A01560,Rodrigo Santos,M,2007-03-30,MIEEC,DETI,2021,Concluído,a01560@ua.pt,Portugal,Ordinário
A01561,Matilde Martins,M,1996-05-02,MTR,DLC,2024,Ativo,a01561@ua.pt,Portugal,Ordinário
A01562,Beatriz Martins,M,2000-09-30,MDS,DETI,2021,Ativo,a01562@ua.pt,Portugal,Ordinário
A01563,Ana Monteiro,M,1995-10-09,LPE,DEP,2021,Ativo,a01563@ua.pt,Portugal,Ordinário
A01564,André Oliveira,M,2005-12-09,MED,DEP,2025,Concluído,a01564@ua.pt,Brasil,Ordinário
A01565,Diogo Vieira,M,1999-05-16,MMKT,DEGEIT,2024,Ativo,a01565@ua.pt,Portugal,Ordinário
A01566,Pedro Rodrigues,F,2006-03-23,MMKT,DEGEIT,2025,Ativo,a01566@ua.pt,Portugal,Trabalhador-Estudante
A01567,Carolina Rodrigues,M,2002-04-18,MDS,DETI,2024,Ativo,a01567@ua.pt,Portugal,Ordinário
A01568,Pedro Fernandes,M,2007-05-17,MED,DEP,2024,Ativo,a01568@ua.pt,Portugal,Ordinário
A01569,Pedro Vieira,M,1994-01-17,MMKT,DEGEIT,2024,Ativo,a01569@ua.pt,Portugal,Ordinário
A01570,Miguel Moreira,M,2002-11-24,LT,DEGEIT,2021,Ativo,a01570@ua.pt,Portugal,Ordinário
A01571,João Pereira,M,2003-09-10,MTR,DLC,2025,Ativo,a01571@ua.pt,Portugal,Ordinário
A01572,Beatriz Rodrigues,F,1997-06-08,LEI,DETI,2020,Ativo,a01572@ua.pt,Portugal,Internacional
A01573,Diogo Almeida,F,1998-02-21,LMAT,DMAT,2023,Ativo,a01573@ua.pt,Portugal,Ordinário
A01574,Inês Costa,F,2007-12-30,LMAT,DMAT,2021,Concluído,a01574@ua.pt,Portugal,Ordinário
A01575,Luís Martins,F,2002-08-07,MFIN,DEGEIT,2024,Ativo,a01575@ua.pt,Cabo Verde,Ordinário
A01576,André Almeida,M,1992-03-06,LT,DEGEIT,2020,Ativo,a01576@ua.pt,Portugal,Ordinário
A01577,Ana Almeida,M,1999-11-22,LEI,DETI,2021,Ativo,a01577@ua.pt,Espanha,Ordinário
A01578,Mariana Sousa,F,1998-04-19,MEC,DETI,2020,Ativo,a01578@ua.pt,Portugal,Trabalhador-Estudante
A01579,Maria Gonçalves,F,2004-03-23,LEM,DEGEIT,2023,Ativo,a01579@ua.pt,Portugal,Ordinário
A01580,Pedro Cardoso,M,1993-10-16,LEI,DETI,2023,Concluído,a01580@ua.pt,Portugal,Ordinário
A01581,Marta Sousa,M,1997-02-22,LEI,DETI,2021,Ativo,a01581@ua.pt,Portugal,Internacional
A01582,Miguel Rocha,F,1996-02-14,MEC,DETI,2024,Ativo,a01582@ua.pt,Portugal,Ordinário
A01583,Leonor Vieira,F,1996-10-15,LEI,DETI,2023,Ativo,a01583@ua.pt,Portugal,Ordinário
A01584,Sofia Monteiro,M,1997-07-12,LF,DF,2023,Concluído,a01584@ua.pt,Portugal,Ordinário
A01585,Luís Ferreira,M,2002-05-23,MDS,DETI,2021,Ativo,a01585@ua.pt,Angola,Trabalhador-Estudante
A01586,Inês Pereira,M,2001-05-31,LGT,DEGEIT,2020,Ativo,a01586@ua.pt,Portugal,Ordinário
A01587,Maria Silva,F,2002-10-30,LGT,DEGEIT,2022,Concluído,a01587@ua.pt,Portugal,Ordinário
A01588,Miguel Pereira,F,1993-07-03,MEC,DETI,2024,Ativo,a01588@ua.pt,Portugal,Ordinário
A01589,Afonso Ferreira,F,2006-09-25,LT,DEGEIT,2020,Ativo,a01589@ua.pt,Portugal,Ordinário
A01590,Rodrigo Cardoso,F,1991-02-14,LQ,DQ,2020,Ativo,a01590@ua.pt,Portugal,Ordinário
A01591,Tomás Santos,F,2000-07-10,MTR,DLC,2022,Ativo,a01591@ua.pt,Portugal,Ordinário
A01592,Catarina Correia,F,1994-06-08,LGT,DEGEIT,2022,Ativo,a01592@ua.pt,Cabo Verde,Ordinário
A01593,Marta Costa,F,1994-03-13,LGT,DEGEIT,2023,Ativo,a01593@ua.pt,Portugal,Ordinário
A01594,Luís Gonçalves,M,2001-05-13,LMAT,DMAT,2022,Ativo,a01594@ua.pt,Portugal,Ordinário
A01595,Maria Almeida,M,2006-12-02,LF,DF,2021,Ativo,a01595@ua.pt,Portugal,Ordinário
A01596,Matilde Ferreira,F,2005-02-12,MFIN,DEGEIT,2024,Ativo,a01596@ua.pt,Portugal,Ordinário
A01597,Miguel Moreira,F,2002-10-07,MDS,DETI,2022,Ativo,a01597@ua.pt,Portugal,Ordinário
A01598,Matilde Rodrigues,M,1996-09-25,MDS,DETI,2025,Ativo,a01598@ua.pt,Portugal,Ordinário
A01599,André Moreira,M,2000-06-05,MDS,DETI,2024,Ativo,a01599@ua.pt,Brasil,Ordinário
A01600,Ana Oliveira,F,2006-07-20,LT,DEGEIT,2023,Ativo,a01600@ua.pt,Portugal,Ordinário
A01601,Filipa Costa,M,1998-03-15,LT,DEGEIT,2019,Ativo,a01601@ua.pt,Portugal,Trabalhador-Estudante
A01602,Luís Fernandes,F,1990-05-15,LEB,DBIO,2024,Ativo,a01602@ua.pt,Portugal,Ordinário
A01603,Leonor Neves,M,2002-04-28,LPE,DEP,2022,Ativo,a01603@ua.pt,Portugal,Ordinário
A01604,Tiago Ferreira,M,2004-12-07,LPE,DEP,2020,Ativo,a01604@ua.pt,Espanha,Ordinário
A01605,Pedro Monteiro,F,1995-04-11,LMAT,DMAT,2025,Desistência,a01605@ua.pt,Portugal,Internacional
A01606,Sofia Neves,M,2004-02-21,LPE,DEP,2023,Ativo,a01606@ua.pt,Portugal,Ordinário
A01607,Inês Gonçalves,M,2006-04-04,LMAT,DMAT,2023,Concluído,a01607@ua.pt,Portugal,Ordinário
A01608,Miguel Martins,M,1998-04-20,LEI,DETI,2024,Ativo,a01608@ua.pt,Angola,Trabalhador-Estudante
A01609,Miguel Rodrigues,M,2002-06-13,MTR,DLC,2023,Ativo,a01609@ua.pt,Angola,Internacional
A01610,Ana Fernandes,F,1995-08-03,LQ,DQ,2025,Ativo,a01610@ua.pt,Portugal,Ordinário
A01611,Mariana Jesus,M,1991-10-29,LT,DEGEIT,2025,Ativo,a01611@ua.pt,Portugal,Ordinário
A01612,João Almeida,M,2005-12-19,LEB,DBIO,2021,Ativo,a01612@ua.pt,Portugal,Ordinário
A01613,Luís Fernandes,M,2003-12-03,MEC,DETI,2025,Ativo,a01613@ua.pt,Portugal,Ordinário
A01614,João Rodrigues,F,2003-05-28,LEB,DBIO,2021,Ativo,a01614@ua.pt,Portugal,Ordinário
A01615,Pedro Oliveira,M,1999-06-28,LQ,DQ,2019,Ativo,a01615@ua.pt,Portugal,Ordinário
A01616,Inês Moreira,F,1998-04-08,MFIN,DEGEIT,2024,Concluído,a01616@ua.pt,Portugal,Ordinário
A01617,Pedro Neves,M,1992-06-01,MED,DEP,2022,Ativo,a01617@ua.pt,Portugal,Ordinário
A01618,Miguel Rocha,M,1990-05-19,LT,DEGEIT,2021,Ativo,a01618@ua.pt,Portugal,Ordinário
A01619,André Costa,F,2004-02-08,MMKT,DEGEIT,2024,Ativo,a01619@ua.pt,Portugal,Ordinário
A01620,João Oliveira,M,1997-04-08,MIEEC,DETI,2020,Concluído,a01620@ua.pt,Portugal,Trabalhador-Estudante
A01621,Afonso Martins,F,1992-04-17,LT,DEGEIT,2025,Ativo,a01621@ua.pt,Portugal,Ordinário
A01622,Maria Almeida,M,1991-10-27,MDS,DETI,2024,Ativo,a01622@ua.pt,Portugal,Ordinário
A01623,Maria Rodrigues,M,2005-07-31,MFIN,DEGEIT,2021,Ativo,a01623@ua.pt,Portugal,Ordinário
A01624,Catarina Silva,F,1995-05-15,LF,DF,2020,Ativo,a01624@ua.pt,Portugal,Ordinário
A01625,Marta Oliveira,M,1990-12-14,LQ,DQ,2020,Ativo,a01625@ua.pt,Espanha,Ordinário
A01626,Carolina Almeida,M,1998-09-10,MEC,DETI,2024,Ativo,a01626@ua.pt,Portugal,Ordinário
A01627,Pedro Martins,F,1990-11-25,MFIN,DEGEIT,2021,Ativo,a01627@ua.pt,Portugal,Ordinário
A01628,Inês Rocha,M,2001-06-02,LGT,DEGEIT,2021,Ativo,a01628@ua.pt,Portugal,Ordinário
A01629,Rita Rodrigues,M,2002-06-23,LMAT,DMAT,2023,Ativo,a01629@ua.pt,Portugal,Ordinário
A01630,Carolina Moreira,M,1995-11-03,LEB,DBIO,2024,Ativo,a01630@ua.pt,Portugal,Ordinário
A01631,Tiago Rodrigues,F,1994-02-23,MMKT,DEGEIT,2020,Ativo,a01631@ua.pt,Portugal,Ordinário
A01632,João Martins,F,2003-04-22,LMAT,DMAT,2023,Ativo,a01632@ua.pt,Portugal,Trabalhador-Estudante
A01633,Pedro Costa,F,2001-06-18,LF,DF,2019,Ativo,a01633@ua.pt,Brasil,Ordinário
A01634,Rita Almeida,M,2000-04-08,MMKT,DEGEIT,2024,Ativo,a01634@ua.pt,Portugal,Ordinário
A01635,Ana Neves,F,2003-10-29,LQ,DQ,2020,Concluído,a01635@ua.pt,Portugal,Ordinário
A01636,Tomás Costa,F,1996-10-21,LF,DF,2024,Ativo,a01636@ua.pt,Portugal,Ordinário
A01637,Sofia Silva,M,2006-08-22,LEB,DBIO,2023,Ativo,a01637@ua.pt,Portugal,Ordinário
A01638,Pedro Pereira,M,1993-03-07,LEM,DEGEIT,2022,Ativo,a01638@ua.pt,Angola,Ordinário
A01639,Matilde Martins,M,1993-12-01,LEI,DETI,2019,Ativo,a01639@ua.pt,Portugal,Trabalhador-Estudante
A01640,Afonso Oliveira,M,1990-07-04,LF,DF,2025,Ativo,a01640@ua.pt,Portugal,Ordinário
A01641,Diogo Monteiro,F,1990-11-01,MMKT,DEGEIT,2025,Ativo,a01641@ua.pt,Portugal,Ordinário
A01642,Matilde Almeida,F,2007-04-06,MIEEC,DETI,2022,Ativo,a01642@ua.pt,Portugal,Ordinário
A01643,Rodrigo Santos,F,1995-04-08,LF,DF,2024,Concluído,a01643@ua.pt,Brasil,Ordinário
A01644,Matilde Santos,M,2007-10-06,MFIN,DEGEIT,2022,Ativo,a01644@ua.pt,Portugal,Ordinário
A01645,Beatriz Rocha,M,2000-08-06,MDS,DETI,2021,Ativo,a01645@ua.pt,Portugal,Ordinário
A01646,Beatriz Sousa,M,1993-11-26,MDS,DETI,2024,Ativo,a01646@ua.pt,Portugal,Ordinário
A01647,Luís Oliveira,M,1998-01-30,MTR,DLC,2024,Ativo,a01647@ua.pt,Portugal,Ordinário
A01648,Rita Santos,M,2006-11-27,MED,DEP,2025,Concluído,a01648@ua.pt,Portugal,Trabalhador-Estudante
A01649,Tomás Oliveira,M,2002-02-12,LT,DEGEIT,2021,Concluído,a01649@ua.pt,Cabo Verde,Ordinário
A01650,Catarina Santos,F,1999-05-26,MMKT,DEGEIT,2020,Desistência,a01650@ua.pt,Portugal,Ordinário
A01651,Miguel Almeida,F,2006-08-04,LF,DF,2022,Ativo,a01651@ua.pt,Portugal,Ordinário
A01652,Beatriz Monteiro,M,2001-09-25,MDS,DETI,2024,Ativo,a01652@ua.pt,Portugal,Internacional
A01653,Gonçalo Pereira,M,1993-06-29,LQ,DQ,2021,Ativo,a01653@ua.pt,Portugal,Trabalhador-Estudante
A01654,Pedro Rocha,F,2006-12-14,LMAT,DMAT,2024,Ativo,a01654@ua.pt,Portugal,Internacional
A01655,Pedro Costa,F,1990-05-13,LEB,DBIO,2020,Ativo,a01655@ua.pt,Brasil,Ordinário
A01656,Beatriz Vieira,M,2000-02-25,LGT,DEGEIT,2020,Ativo,a01656@ua.pt,Portugal,Ordinário
A01657,Mariana Correia,M,1998-05-30,MEC,DETI,2022,Ativo,a01657@ua.pt,Angola,Ordinário
A01658,Ana Jesus,M,1990-09-16,MIEEC,DETI,2025,Ativo,a01658@ua.pt,Portugal,Ordinário
A01659,Filipa Almeida,F,1999-06-25,MMKT,DEGEIT,2023,Desistência,a01659@ua.pt,Moçambique,Ordinário
A01660,Maria Martins,F,2000-08-26,MTR,DLC,2022,Ativo,a01660@ua.pt,Portugal,Ordinário
A01661,Leonor Santos,M,1998-07-09,LEM,DEGEIT,2023,Ativo,a01661@ua.pt,Portugal,Ordinário
A01662,Filipa Oliveira,F,2003-10-07,MED,DEP,2024,Ativo,a01662@ua.pt,Portugal,Ordinário
A01663,Luís Correia,M,1991-07-21,LEI,DETI,2025,Ativo,a01663@ua.pt,Portugal,Trabalhador-Estudante
A01664,Leonor Costa,M,2003-02-19,MIEEC,DETI,2020,Ativo,a01664@ua.pt,Angola,Ordinário
A01665,Filipa Oliveira,F,1996-07-06,LPE,DEP,2023,Ativo,a01665@ua.pt,Cabo Verde,Ordinário
A01666,Matilde Costa,M,1995-08-03,MTR,DLC,2019,Ativo,a01666@ua.pt,Portugal,Ordinário
A01667,Diogo Pereira,F,1997-08-17,LPE,DEP,2025,Ativo,a01667@ua.pt,Portugal,Ordinário
A01668,Sofia Silva,M,2001-02-16,LEI,DETI,2023,Concluído,a01668@ua.pt,Portugal,Trabalhador-Estudante
A01669,Sofia Rocha,F,1999-05-23,MDS,DETI,2024,Ativo,a01669@ua.pt,Portugal,Ordinário
A01670,Gonçalo Martins,M,2004-11-28,LGT,DEGEIT,2023,Ativo,a01670@ua.pt,Angola,Ordinário
A01671,Filipa Rodrigues,F,1993-08-20,LEM,DEGEIT,2020,Ativo,a01671@ua.pt,Portugal,Internacional
A01672,Filipa Costa,M,2000-09-19,MDS,DETI,2020,Desistência,a01672@ua.pt,Portugal,Ordinário
A01673,Matilde Vieira,F,1994-07-17,MIEEC,DETI,2021,Ativo,a01673@ua.pt,Portugal,Ordinário
A01674,Ana Sousa,F,2001-10-07,LEI,DETI,2022,Ativo,a01674@ua.pt,Brasil,Ordinário
A01675,Leonor Almeida,M,2007-12-21,LQ,DQ,2022,Ativo,a01675@ua.pt,Portugal,Ordinário
A01676,Inês Ferreira,F,1993-04-11,MMKT,DEGEIT,2021,Concluído,a01676@ua.pt,Portugal,Internacional
A01677,Beatriz Martins,F,1995-07-17,LGT,DEGEIT,2024,Concluído,a01677@ua.pt,Brasil,Ordinário
A01678,Filipa Gonçalves,F,1997-03-10,MFIN,DEGEIT,2024,Ativo,a01678@ua.pt,Portugal,Ordinário
A01679,Rodrigo Costa,F,2000-10-01,LQ,DQ,2025,Concluído,a01679@ua.pt,Portugal,Ordinário
A01680,Catarina Ferreira,F,1999-09-16,MTR,DLC,2020,Ativo,a01680@ua.pt,Portugal,Ordinário
A01681,Rodrigo Fernandes,M,1996-03-22,MIEEC,DETI,2024,Ativo,a01681@ua.pt,Portugal,Ordinário
A01682,Afonso Correia,M,2000-07-16,MEC,DETI,2025,Ativo,a01682@ua.pt,Portugal,Trabalhador-Estudante
A01683,Miguel Rocha,M,1997-07-24,LT,DEGEIT,2020,Ativo,a01683@ua.pt,Portugal,Ordinário
A01684,Marta Fernandes,M,1996-02-01,LF,DF,2022,Ativo,a01684@ua.pt,Angola,Ordinário
A01685,Miguel Cardoso,F,1997-10-26,LQ,DQ,2023,Ativo,a01685@ua.pt,Portugal,Ordinário
A01686,Afonso Sousa,F,2007-03-27,MFIN,DEGEIT,2021,Concluído,a01686@ua.pt,Portugal,Ordinário
A01687,Rita Pereira,F,2007-11-25,MEC,DETI,2024,Ativo,a01687@ua.pt,Portugal,Ordinário
A01688,Rodrigo Almeida,F,2003-06-01,LQ,DQ,2023,Ativo,a01688@ua.pt,Portugal,Ordinário
A01689,Mariana Ferreira,M,2002-01-20,LF,DF,2023,Ativo,a01689@ua.pt,Portugal,Internacional
A01690,Luís Almeida,F,1991-06-30,MMKT,DEGEIT,2021,Concluído,a01690@ua.pt,Portugal,Internacional
A01691,Sofia Almeida,M,1994-06-20,LF,DF,2022,Ativo,a01691@ua.pt,Portugal,Ordinário
A01692,Beatriz Santos,M,1992-09-05,MMKT,DEGEIT,2021,Ativo,a01692@ua.pt,Portugal,Ordinário
A01693,Filipa Monteiro,M,1992-11-09,LEM,DEGEIT,2020,Concluído,a01693@ua.pt,Portugal,Trabalhador-Estudante
A01694,Matilde Jesus,F,1992-07-01,MIEEC,DETI,2023,Desistência,a01694@ua.pt,Portugal,Ordinário
A01695,Inês Silva,M,2002-05-25,LQ,DQ,2023,Concluído,a01695@ua.pt,Portugal,Ordinário
A01696,Ana Costa,F,1998-08-06,LQ,DQ,2021,Ativo,a01696@ua.pt,Portugal,Ordinário
A01697,Sofia Martins,M,1992-10-17,LF,DF,2020,Ativo,a01697@ua.pt,Portugal,Ordinário
A01698,Filipa Sousa,F,1996-04-08,LPE,DEP,2020,Ativo,a01698@ua.pt,Portugal,Ordinário
A01699,Maria Monteiro,M,1994-10-15,MMKT,DEGEIT,2022,Ativo,a01699@ua.pt,Portugal,Ordinário
A01700,Pedro Almeida,M,1990-07-08,MMKT,DEGEIT,2025,Concluído,a01700@ua.pt,Portugal,Ordinário
A01701,André Moreira,M,1990-06-19,MEC,DETI,2025,Ativo,a01701@ua.pt,Portugal,Ordinário
A01702,Miguel Gonçalves,M,1993-10-11,LGT,DEGEIT,2024,Ativo,a01702@ua.pt,Portugal,Ordinário
A01703,Filipa Correia,F,1998-07-06,LMAT,DMAT,2024,Desistência,a01703@ua.pt,Portugal,Ordinário
A01704,Ana Almeida,F,1998-09-21,MED,DEP,2023,Ativo,a01704@ua.pt,Portugal,Ordinário
A01705,Luís Gonçalves,F,1999-10-23,MFIN,DEGEIT,2022,Ativo,a01705@ua.pt,Angola,Ordinário
A01706,Pedro Santos,F,1994-12-01,LPE,DEP,2025,Ativo,a01706@ua.pt,Cabo Verde,Ordinário
A01707,Afonso Rocha,F,2005-11-10,LQ,DQ,2021,Ativo,a01707@ua.pt,Portugal,Ordinário
A01708,Sofia Jesus,M,1993-05-05,LF,DF,2022,Ativo,a01708@ua.pt,Brasil,Ordinário
A01709,Maria Neves,M,1993-09-27,MFIN,DEGEIT,2025,Ativo,a01709@ua.pt,Portugal,Ordinário
A01710,Rita Martins,M,2002-04-16,LPE,DEP,2024,Desistência,a01710@ua.pt,Portugal,Internacional
A01711,Rita Rocha,F,2007-05-03,LGT,DEGEIT,2020,Ativo,a01711@ua.pt,Portugal,Ordinário
A01712,Marta Silva,F,1993-06-05,MDS,DETI,2025,Desistência,a01712@ua.pt,Portugal,Ordinário
A01713,André Oliveira,F,2001-03-27,LF,DF,2025,Concluído,a01713@ua.pt,Portugal,Ordinário
A01714,Luís Moreira,F,2003-08-29,LT,DEGEIT,2023,Ativo,a01714@ua.pt,Portugal,Ordinário
A01715,André Oliveira,F,1993-08-20,LEM,DEGEIT,2020,Ativo,a01715@ua.pt,Portugal,Ordinário
A01716,Gonçalo Moreira,M,2002-05-06,MTR,DLC,2025,Ativo,a01716@ua.pt,Cabo Verde,Trabalhador-Estudante
A01717,Sofia Costa,M,2006-11-10,MDS,DETI,2022,Ativo,a01717@ua.pt,Portugal,Ordinário
A01718,Tiago Neves,F,1991-08-25,MIEEC,DETI,2023,Concluído,a01718@ua.pt,Angola,Ordinário
A01719,Ana Rodrigues,M,1990-07-15,LMAT,DMAT,2023,Ativo,a01719@ua.pt,Portugal,Ordinário
A01720,Carolina Vieira,M,2003-03-30,LT,DEGEIT,2021,Ativo,a01720@ua.pt,Portugal,Ordinário
A01721,Afonso Moreira,M,1995-09-03,LQ,DQ,2025,Ativo,a01721@ua.pt,Portugal,Ordinário
A01722,Rodrigo Pereira,M,1991-02-25,LT,DEGEIT,2022,Desistência,a01722@ua.pt,Portugal,Ordinário
A01723,Carolina Gonçalves,M,2004-08-27,MED,DEP,2024,Ativo,a01723@ua.pt,Brasil,Ordinário
A01724,Carolina Cardoso,M,1991-07-10,MIEEC,DETI,2023,Ativo,a01724@ua.pt,Portugal,Internacional
A01725,Rodrigo Cardoso,M,1991-05-06,LT,DEGEIT,2019,Ativo,a01725@ua.pt,Portugal,Ordinário
A01726,João Cardoso,M,1997-10-13,MEC,DETI,2023,Ativo,a01726@ua.pt,Portugal,Trabalhador-Estudante
A01727,Catarina Correia,M,2007-02-16,MTR,DLC,2025,Ativo,a01727@ua.pt,Portugal,Internacional
A01728,Rodrigo Jesus,M,1997-05-28,LT,DEGEIT,2024,Ativo,a01728@ua.pt,Portugal,Ordinário
A01729,Marta Santos,F,2003-11-02,LEB,DBIO,2023,Ativo,a01729@ua.pt,Portugal,Ordinário
A01730,Inês Monteiro,F,1999-05-21,LT,DEGEIT,2021,Ativo,a01730@ua.pt,Portugal,Ordinário
A01731,Luís Almeida,F,1991-06-27,LEB,DBIO,2021,Concluído,a01731@ua.pt,Portugal,Ordinário
A01732,Miguel Neves,M,1992-07-24,LPE,DEP,2020,Ativo,a01732@ua.pt,Portugal,Ordinário
A01733,Miguel Cardoso,M,2002-12-11,MTR,DLC,2023,Ativo,a01733@ua.pt,Portugal,Ordinário
A01734,Luís Fernandes,F,1995-01-28,LF,DF,2019,Ativo,a01734@ua.pt,Espanha,Ordinário
A01735,Luís Pereira,F,2003-04-10,MMKT,DEGEIT,2023,Concluído,a01735@ua.pt,Brasil,Ordinário
A01736,Afonso Rocha,F,2000-05-31,LQ,DQ,2021,Concluído,a01736@ua.pt,Portugal,Ordinário
A01737,Marta Costa,M,2002-09-16,MMKT,DEGEIT,2023,Ativo,a01737@ua.pt,Portugal,Trabalhador-Estudante
A01738,Sofia Oliveira,M,1991-04-12,LGT,DEGEIT,2024,Ativo,a01738@ua.pt,Portugal,Internacional
A01739,Leonor Vieira,M,1992-08-26,MEC,DETI,2023,Ativo,a01739@ua.pt,Portugal,Ordinário
A01740,Mariana Fernandes,M,1995-06-16,LQ,DQ,2021,Ativo,a01740@ua.pt,Portugal,Ordinário
A01741,Sofia Almeida,F,1991-11-06,LEM,DEGEIT,2019,Ativo,a01741@ua.pt,Brasil,Trabalhador-Estudante
A01742,Inês Sousa,F,1990-01-18,LT,DEGEIT,2024,Ativo,a01742@ua.pt,Moçambique,Ordinário
A01743,Miguel Pereira,F,1990-11-28,MDS,DETI,2021,Concluído,a01743@ua.pt,Portugal,Ordinário
A01744,Leonor Pereira,F,1994-04-24,MIEEC,DETI,2021,Concluído,a01744@ua.pt,Portugal,Ordinário
A01745,Luís Costa,M,1993-02-09,LGT,DEGEIT,2020,Ativo,a01745@ua.pt,Portugal,Ordinário
A01746,João Vieira,M,2003-08-09,LEM,DEGEIT,2022,Ativo,a01746@ua.pt,Brasil,Ordinário
A01747,Rodrigo Vieira,M,1998-01-17,MTR,DLC,2025,Ativo,a01747@ua.pt,Portugal,Trabalhador-Estudante
A01748,Afonso Oliveira,M,1994-09-21,LMAT,DMAT,2022,Ativo,a01748@ua.pt,Portugal,Ordinário
A01749,Matilde Ferreira,F,1992-06-01,LEM,DEGEIT,2024,Ativo,a01749@ua.pt,Portugal,Ordinário
A01750,Tiago Rocha,F,2006-02-13,MEC,DETI,2025,Ativo,a01750@ua.pt,Portugal,Ordinário
A01751,André Rodrigues,M,2004-09-19,LEB,DBIO,2020,Ativo,a01751@ua.pt,Portugal,Ordinário
A01752,André Fernandes,M,1994-03-09,LF,DF,2025,Ativo,a01752@ua.pt,Portugal,Ordinário
A01753,Rita Jesus,M,2006-11-09,MFIN,DEGEIT,2021,Ativo,a01753@ua.pt,Portugal,Ordinário
A01754,Mariana Almeida,F,1990-12-11,MEC,DETI,2021,Ativo,a01754@ua.pt,Espanha,Trabalhador-Estudante
A01755,Afonso Fernandes,M,1990-11-11,LPE,DEP,2019,Ativo,a01755@ua.pt,Portugal,Ordinário
A01756,Inês Fernandes,F,2000-10-30,LEI,DETI,2025,Ativo,a01756@ua.pt,Portugal,Ordinário
A01757,Matilde Santos,M,2001-11-10,LF,DF,2021,Ativo,a01757@ua.pt,Portugal,Ordinário
A01758,Sofia Correia,M,1990-12-31,LMAT,DMAT,2022,Ativo,a01758@ua.pt,Portugal,Ordinário
A01759,Tomás Martins,M,2000-05-25,MTR,DLC,2022,Concluído,a01759@ua.pt,Portugal,Ordinário
A01760,Ana Cardoso,F,2004-12-28,MIEEC,DETI,2022,Ativo,a01760@ua.pt,Portugal,Ordinário
A01761,Maria Jesus,F,1998-11-27,MED,DEP,2019,Ativo,a01761@ua.pt,Portugal,Trabalhador-Estudante
A01762,Filipa Santos,F,2001-04-03,MFIN,DEGEIT,2023,Concluído,a01762@ua.pt,Portugal,Ordinário
A01763,Miguel Costa,F,1995-04-08,LMAT,DMAT,2024,Ativo,a01763@ua.pt,Portugal,Ordinário
A01764,Ana Pereira,F,1997-05-17,MFIN,DEGEIT,2022,Desistência,a01764@ua.pt,Portugal,Ordinário
A01765,Sofia Costa,F,2004-09-29,LF,DF,2022,Ativo,a01765@ua.pt,Angola,Ordinário
A01766,Catarina Rocha,M,1992-03-10,LPE,DEP,2022,Ativo,a01766@ua.pt,Portugal,Ordinário
A01767,Luís Costa,F,1990-01-28,LT,DEGEIT,2022,Ativo,a01767@ua.pt,Portugal,Ordinário
A01768,Mariana Jesus,M,2001-06-16,LEM,DEGEIT,2021,Ativo,a01768@ua.pt,Portugal,Ordinário
A01769,Catarina Jesus,M,1993-12-16,LGT,DEGEIT,2024,Concluído,a01769@ua.pt,Portugal,Trabalhador-Estudante
A01770,Gonçalo Rocha,F,1993-08-22,LGT,DEGEIT,2021,Ativo,a01770@ua.pt,Portugal,Internacional
A01771,Sofia Pereira,F,1997-08-18,MDS,DETI,2024,Concluído,a01771@ua.pt,Portugal,Ordinário
A01772,Leonor Correia,F,1993-10-04,MMKT,DEGEIT,2021,Ativo,a01772@ua.pt,Portugal,Ordinário
A01773,Rodrigo Gonçalves,M,2002-07-03,LQ,DQ,2024,Ativo,a01773@ua.pt,Portugal,Ordinário
A01774,Filipa Gonçalves,F,1990-01-31,MED,DEP,2023,Ativo,a01774@ua.pt,Portugal,Ordinário
A01775,Tiago Neves,M,2000-05-24,LEI,DETI,2020,Ativo,a01775@ua.pt,Portugal,Ordinário
A01776,João Fernandes,M,2001-02-01,LT,DEGEIT,2023,Ativo,a01776@ua.pt,Portugal,Ordinário
A01777,Carolina Oliveira,M,1990-11-15,MFIN,DEGEIT,2020,Ativo,a01777@ua.pt,Portugal,Ordinário
A01778,Gonçalo Gonçalves,M,1997-08-16,LT,DEGEIT,2024,Desistência,a01778@ua.pt,Portugal,Ordinário
A01779,Miguel Costa,M,1990-07-06,LMAT,DMAT,2019,Desistência,a01779@ua.pt,Portugal,Ordinário
A01780,Miguel Fernandes,M,1992-07-17,LEM,DEGEIT,2020,Desistência,a01780@ua.pt,Brasil,Ordinário
A01781,Catarina Rocha,F,1995-03-12,LEB,DBIO,2020,Ativo,a01781@ua.pt,Angola,Ordinário
A01782,João Sousa,M,1992-04-02,LMAT,DMAT,2024,Ativo,a01782@ua.pt,Angola,Ordinário
A01783,Tiago Correia,M,2006-08-16,MEC,DETI,2020,Ativo,a01783@ua.pt,Portugal,Trabalhador-Estudante
A01784,Luís Costa,M,1998-02-06,MIEEC,DETI,2024,Ativo,a01784@ua.pt,Portugal,Ordinário
A01785,Tomás Pereira,F,1997-06-29,LQ,DQ,2021,Ativo,a01785@ua.pt,Portugal,Ordinário
